path,filename,extension,size_bytes,modified_date,guessed_content_type
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_ST2_1993_03_04.xml,15_9_19_ST2_1993_03_04.xml,.xml,8467,2026-09-12T01:01:55.528783,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_ST2_1993_03_05.xml,15_9_19_ST2_1993_03_05.xml,.xml,10892,2026-09-12T01:01:58.978784,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_ST2_1993_03_06.xml,15_9_19_ST2_1993_03_06.xml,.xml,10278,2026-09-12T01:02:02.557630,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_ST2_1993_03_07.xml,15_9_19_ST2_1993_03_07.xml,.xml,13145,2026-09-12T01:02:06.566927,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_ST2_1993_03_08.xml,15_9_19_ST2_1993_03_08.xml,.xml,11897,2026-09-12T01:02:10.452325,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_ST2_1993_03_09.xml,15_9_19_ST2_1993_03_09.xml,.xml,14687,2026-09-12T01:02:13.721859,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_ST2_1993_03_10.xml,15_9_19_ST2_1993_03_10.xml,.xml,12916,2026-09-12T01:02:17.561216,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_ST2_1993_03_11.xml,15_9_19_ST2_1993_03_11.xml,.xml,12174,2026-09-12T01:02:20.938039,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_ST2_1993_03_12.xml,15_9_19_ST2_1993_03_12.xml,.xml,8313,2026-09-12T01:02:24.272104,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_ST2_1993_03_13.xml,15_9_19_ST2_1993_03_13.xml,.xml,9567,2026-09-12T01:02:27.483007,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_ST2_1993_03_14.xml,15_9_19_ST2_1993_03_14.xml,.xml,9345,2026-09-12T01:02:31.358185,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_ST2_1993_03_15.xml,15_9_19_ST2_1993_03_15.xml,.xml,8901,2026-09-12T01:02:34.404360,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_ST2_1993_03_16.xml,15_9_19_ST2_1993_03_16.xml,.xml,9598,2026-09-12T01:02:37.812685,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_ST2_1993_03_17.xml,15_9_19_ST2_1993_03_17.xml,.xml,7561,2026-09-12T01:02:41.255502,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_ST2_1993_03_18.xml,15_9_19_ST2_1993_03_18.xml,.xml,8672,2026-09-12T01:02:44.428426,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_ST2_1993_03_19.xml,15_9_19_ST2_1993_03_19.xml,.xml,12232,2026-09-12T01:02:47.773715,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_ST2_1993_03_20.xml,15_9_19_ST2_1993_03_20.xml,.xml,6468,2026-09-12T01:02:50.927880,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_ST2_1993_03_21.xml,15_9_19_ST2_1993_03_21.xml,.xml,7132,2026-09-12T01:02:54.035704,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_ST2_1993_03_22.xml,15_9_19_ST2_1993_03_22.xml,.xml,9433,2026-09-12T01:02:57.372295,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_ST2_1993_03_23.xml,15_9_19_ST2_1993_03_23.xml,.xml,7846,2026-09-12T01:03:00.455995,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_ST2_1993_03_24.xml,15_9_19_ST2_1993_03_24.xml,.xml,7421,2026-09-12T01:03:03.571734,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_ST2_1993_03_25.xml,15_9_19_ST2_1993_03_25.xml,.xml,7862,2026-09-12T01:03:06.416892,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_ST2_1993_03_26.xml,15_9_19_ST2_1993_03_26.xml,.xml,7504,2026-09-12T01:03:09.543873,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_ST2_1993_03_27.xml,15_9_19_ST2_1993_03_27.xml,.xml,5602,2026-09-12T01:03:12.654080,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_ST2_1993_03_28.xml,15_9_19_ST2_1993_03_28.xml,.xml,6689,2026-09-12T01:03:15.713650,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_ST2_1993_03_29.xml,15_9_19_ST2_1993_03_29.xml,.xml,5578,2026-09-12T01:03:18.872828,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_ST2_1993_03_30.xml,15_9_19_ST2_1993_03_30.xml,.xml,7063,2026-09-12T01:03:21.743147,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_ST2_1993_03_31.xml,15_9_19_ST2_1993_03_31.xml,.xml,7082,2026-09-12T01:03:25.083213,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_ST2_1993_04_01.xml,15_9_19_ST2_1993_04_01.xml,.xml,11087,2026-09-12T01:03:28.382647,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_ST2_1993_04_02.xml,15_9_19_ST2_1993_04_02.xml,.xml,7366,2026-09-12T01:03:31.533710,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_ST2_1993_04_03.xml,15_9_19_ST2_1993_04_03.xml,.xml,7708,2026-09-12T01:03:34.878597,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_ST2_1993_04_04.xml,15_9_19_ST2_1993_04_04.xml,.xml,8097,2026-09-12T01:03:38.196740,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_ST2_1993_04_05.xml,15_9_19_ST2_1993_04_05.xml,.xml,9110,2026-09-12T01:03:41.388626,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_ST2_1993_04_06.xml,15_9_19_ST2_1993_04_06.xml,.xml,9601,2026-09-12T01:03:44.262741,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_ST2_1993_04_07.xml,15_9_19_ST2_1993_04_07.xml,.xml,6218,2026-09-12T01:03:47.559446,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_ST2_1993_04_08.xml,15_9_19_ST2_1993_04_08.xml,.xml,7957,2026-09-12T01:03:50.573156,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_ST2_1993_04_09.xml,15_9_19_ST2_1993_04_09.xml,.xml,6711,2026-09-12T01:03:53.812304,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_ST2_1993_04_10.xml,15_9_19_ST2_1993_04_10.xml,.xml,10667,2026-09-12T01:03:56.742767,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_ST2_1993_04_11.xml,15_9_19_ST2_1993_04_11.xml,.xml,7006,2026-09-12T01:03:59.904626,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_ST2_1993_04_12.xml,15_9_19_ST2_1993_04_12.xml,.xml,7611,2026-09-12T01:04:03.736015,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_ST2_1993_04_13.xml,15_9_19_ST2_1993_04_13.xml,.xml,6592,2026-09-12T01:04:06.866223,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_ST2_1993_04_14.xml,15_9_19_ST2_1993_04_14.xml,.xml,8174,2026-09-12T01:04:09.902905,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_ST2_1993_04_15.xml,15_9_19_ST2_1993_04_15.xml,.xml,8385,2026-09-12T01:04:13.241113,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_ST2_1993_04_16.xml,15_9_19_ST2_1993_04_16.xml,.xml,8718,2026-09-12T01:04:16.814880,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_ST2_1993_04_17.xml,15_9_19_ST2_1993_04_17.xml,.xml,10667,2026-09-12T01:04:20.397895,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_ST2_1993_04_18.xml,15_9_19_ST2_1993_04_18.xml,.xml,6933,2026-09-12T01:04:23.629293,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_ST2_1993_04_19.xml,15_9_19_ST2_1993_04_19.xml,.xml,5874,2026-09-12T01:04:26.917542,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_ST2_1993_04_20.xml,15_9_19_ST2_1993_04_20.xml,.xml,8526,2026-09-12T01:04:30.020686,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_ST2_1993_04_21.xml,15_9_19_ST2_1993_04_21.xml,.xml,4040,2026-09-12T01:04:33.293496,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_ST2_1993_04_22.xml,15_9_19_ST2_1993_04_22.xml,.xml,4837,2026-09-12T01:04:36.436355,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_ST2_1993_04_23.xml,15_9_19_ST2_1993_04_23.xml,.xml,5539,2026-09-12T01:04:39.854568,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_ST2_1993_04_24.xml,15_9_19_ST2_1993_04_24.xml,.xml,11719,2026-09-12T01:04:43.400794,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_ST2_1993_04_25.xml,15_9_19_ST2_1993_04_25.xml,.xml,5276,2026-09-12T01:04:49.388447,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_ST2_1993_04_26.xml,15_9_19_ST2_1993_04_26.xml,.xml,8217,2026-09-12T01:04:52.442153,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_ST2_1993_04_27.xml,15_9_19_ST2_1993_04_27.xml,.xml,8012,2026-09-12T01:04:55.573669,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_ST2_1993_04_28.xml,15_9_19_ST2_1993_04_28.xml,.xml,12281,2026-09-12T01:04:58.999392,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_ST2_1993_04_29.xml,15_9_19_ST2_1993_04_29.xml,.xml,12703,2026-09-12T01:05:02.588748,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_ST2_1993_04_30.xml,15_9_19_ST2_1993_04_30.xml,.xml,8080,2026-09-12T01:05:05.493710,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_ST2_1997_07_17.xml,15_9_19_ST2_1997_07_17.xml,.xml,3662,2026-09-12T01:05:08.379033,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_ST2_1997_07_18.xml,15_9_19_ST2_1997_07_18.xml,.xml,6273,2026-09-12T01:05:11.983924,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_ST2_1997_07_19.xml,15_9_19_ST2_1997_07_19.xml,.xml,7791,2026-09-12T01:05:15.351796,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_ST2_1997_07_20.xml,15_9_19_ST2_1997_07_20.xml,.xml,5530,2026-09-12T01:05:18.409805,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_ST2_1997_07_21.xml,15_9_19_ST2_1997_07_21.xml,.xml,9720,2026-09-12T01:05:21.826724,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_ST2_1997_07_22.xml,15_9_19_ST2_1997_07_22.xml,.xml,5822,2026-09-12T01:05:24.983542,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_ST2_1997_07_23.xml,15_9_19_ST2_1997_07_23.xml,.xml,9346,2026-09-12T01:05:27.906095,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_ST2_1997_07_24.xml,15_9_19_ST2_1997_07_24.xml,.xml,10765,2026-09-12T01:05:31.158679,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_ST2_1997_07_25.xml,15_9_19_ST2_1997_07_25.xml,.xml,7350,2026-09-12T01:05:34.078705,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_ST2_1997_07_26.xml,15_9_19_ST2_1997_07_26.xml,.xml,3076,2026-09-12T01:05:37.118510,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_S_1992_09_09.xml,15_9_19_S_1992_09_09.xml,.xml,3401,2026-09-12T01:05:40.660544,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_S_1992_09_10.xml,15_9_19_S_1992_09_10.xml,.xml,4313,2026-09-12T01:05:44.032518,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_S_1992_09_11.xml,15_9_19_S_1992_09_11.xml,.xml,4372,2026-09-12T01:05:47.113955,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_S_1992_09_12.xml,15_9_19_S_1992_09_12.xml,.xml,3299,2026-09-12T01:05:50.615664,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_S_1992_09_13.xml,15_9_19_S_1992_09_13.xml,.xml,3318,2026-09-12T01:05:53.845911,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_S_1992_09_14.xml,15_9_19_S_1992_09_14.xml,.xml,3367,2026-09-12T01:05:56.991566,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_S_1992_09_15.xml,15_9_19_S_1992_09_15.xml,.xml,7143,2026-09-12T01:06:00.225768,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_S_1992_09_16.xml,15_9_19_S_1992_09_16.xml,.xml,9591,2026-09-12T01:06:03.422829,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_S_1992_09_17.xml,15_9_19_S_1992_09_17.xml,.xml,10866,2026-09-12T01:06:06.685940,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_S_1992_09_18.xml,15_9_19_S_1992_09_18.xml,.xml,12527,2026-09-12T01:06:09.495219,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_S_1992_09_19.xml,15_9_19_S_1992_09_19.xml,.xml,10965,2026-09-12T01:06:12.302746,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_S_1992_09_20.xml,15_9_19_S_1992_09_20.xml,.xml,10934,2026-09-12T01:06:15.338381,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_S_1992_09_21.xml,15_9_19_S_1992_09_21.xml,.xml,10938,2026-09-12T01:06:18.604906,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_S_1992_09_22.xml,15_9_19_S_1992_09_22.xml,.xml,10056,2026-09-12T01:06:21.924355,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_S_1992_09_23.xml,15_9_19_S_1992_09_23.xml,.xml,8755,2026-09-12T01:06:25.154443,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_S_1992_09_24.xml,15_9_19_S_1992_09_24.xml,.xml,9263,2026-09-12T01:06:28.205879,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_S_1992_09_25.xml,15_9_19_S_1992_09_25.xml,.xml,8862,2026-09-12T01:06:31.344093,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_S_1992_11_18.xml,15_9_19_S_1992_11_18.xml,.xml,4182,2026-09-12T01:06:34.737934,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_S_1992_11_19.xml,15_9_19_S_1992_11_19.xml,.xml,8017,2026-09-12T01:06:38.391778,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_S_1992_11_20.xml,15_9_19_S_1992_11_20.xml,.xml,6028,2026-09-12T01:06:41.775849,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_S_1992_11_21.xml,15_9_19_S_1992_11_21.xml,.xml,5647,2026-09-12T01:06:44.702415,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_S_1992_11_22.xml,15_9_19_S_1992_11_22.xml,.xml,8306,2026-09-12T01:06:47.989869,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_S_1992_11_23.xml,15_9_19_S_1992_11_23.xml,.xml,14124,2026-09-12T01:06:51.354876,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_S_1992_11_24.xml,15_9_19_S_1992_11_24.xml,.xml,12036,2026-09-12T01:06:54.442028,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_S_1992_11_25.xml,15_9_19_S_1992_11_25.xml,.xml,11317,2026-09-12T01:06:57.429160,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_S_1992_11_26.xml,15_9_19_S_1992_11_26.xml,.xml,8611,2026-09-12T01:07:00.431623,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_S_1992_11_27.xml,15_9_19_S_1992_11_27.xml,.xml,9959,2026-09-12T01:07:03.430773,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_S_1992_11_28.xml,15_9_19_S_1992_11_28.xml,.xml,10151,2026-09-12T01:07:06.449744,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_S_1992_11_29.xml,15_9_19_S_1992_11_29.xml,.xml,8904,2026-09-12T01:07:09.567728,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_S_1992_11_30.xml,15_9_19_S_1992_11_30.xml,.xml,13921,2026-09-12T01:07:13.129581,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_S_1992_12_01.xml,15_9_19_S_1992_12_01.xml,.xml,10920,2026-09-12T01:07:15.949044,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_S_1992_12_02.xml,15_9_19_S_1992_12_02.xml,.xml,9966,2026-09-12T01:07:19.264123,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_S_1992_12_03.xml,15_9_19_S_1992_12_03.xml,.xml,11776,2026-09-12T01:07:22.495860,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_S_1992_12_04.xml,15_9_19_S_1992_12_04.xml,.xml,10989,2026-09-12T01:07:25.600330,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_S_1992_12_05.xml,15_9_19_S_1992_12_05.xml,.xml,11273,2026-09-12T01:07:28.657380,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_S_1992_12_06.xml,15_9_19_S_1992_12_06.xml,.xml,7602,2026-09-12T01:07:31.802914,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_S_1992_12_07.xml,15_9_19_S_1992_12_07.xml,.xml,11329,2026-09-12T01:07:34.598379,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_S_1992_12_08.xml,15_9_19_S_1992_12_08.xml,.xml,9036,2026-09-12T01:07:37.544918,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_S_1992_12_09.xml,15_9_19_S_1992_12_09.xml,.xml,9796,2026-09-12T01:07:40.427950,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_S_1992_12_10.xml,15_9_19_S_1992_12_10.xml,.xml,10110,2026-09-12T01:07:43.583379,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_S_1992_12_11.xml,15_9_19_S_1992_12_11.xml,.xml,7643,2026-09-12T01:07:46.982778,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_S_1992_12_12.xml,15_9_19_S_1992_12_12.xml,.xml,8172,2026-09-12T01:07:49.883541,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_S_1992_12_13.xml,15_9_19_S_1992_12_13.xml,.xml,8981,2026-09-12T01:07:52.699822,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_S_1992_12_14.xml,15_9_19_S_1992_12_14.xml,.xml,9071,2026-09-12T01:07:55.749727,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_S_1992_12_15.xml,15_9_19_S_1992_12_15.xml,.xml,14568,2026-09-12T01:07:58.635343,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_S_1992_12_16.xml,15_9_19_S_1992_12_16.xml,.xml,10835,2026-09-12T01:08:01.645641,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_S_1992_12_17.xml,15_9_19_S_1992_12_17.xml,.xml,9765,2026-09-12T01:08:04.407184,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_S_1992_12_18.xml,15_9_19_S_1992_12_18.xml,.xml,8561,2026-09-12T01:08:07.893448,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_19_S_1992_12_19.xml,15_9_19_S_1992_12_19.xml,.xml,9088,2026-09-12T01:08:11.193766,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_F_10_2009_04_07.xml,15_9_F_10_2009_04_07.xml,.xml,8320,2026-09-12T01:08:14.847070,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_F_10_2009_04_08.xml,15_9_F_10_2009_04_08.xml,.xml,12679,2026-09-12T01:08:18.084352,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_F_10_2009_04_09.xml,15_9_F_10_2009_04_09.xml,.xml,9188,2026-09-12T01:08:21.510153,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_F_10_2009_04_10.xml,15_9_F_10_2009_04_10.xml,.xml,15305,2026-09-12T01:08:24.867306,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_F_10_2009_04_11.xml,15_9_F_10_2009_04_11.xml,.xml,13596,2026-09-12T01:08:28.148089,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_F_10_2009_04_12.xml,15_9_F_10_2009_04_12.xml,.xml,21257,2026-09-12T01:08:31.197679,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_F_10_2009_04_13.xml,15_9_F_10_2009_04_13.xml,.xml,14693,2026-09-12T01:08:34.642444,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_F_10_2009_04_14.xml,15_9_F_10_2009_04_14.xml,.xml,11566,2026-09-12T01:08:37.705376,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_F_10_2009_04_15.xml,15_9_F_10_2009_04_15.xml,.xml,10237,2026-09-12T01:08:41.084579,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_F_10_2009_04_16.xml,15_9_F_10_2009_04_16.xml,.xml,15995,2026-09-12T01:08:44.318369,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_F_10_2009_04_17.xml,15_9_F_10_2009_04_17.xml,.xml,9825,2026-09-12T01:08:47.454919,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_F_10_2009_04_18.xml,15_9_F_10_2009_04_18.xml,.xml,14492,2026-09-12T01:08:50.776967,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_F_10_2009_04_19.xml,15_9_F_10_2009_04_19.xml,.xml,14073,2026-09-12T01:08:54.255497,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_F_10_2009_04_20.xml,15_9_F_10_2009_04_20.xml,.xml,16511,2026-09-12T01:08:57.638931,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_F_10_2009_04_21.xml,15_9_F_10_2009_04_21.xml,.xml,12491,2026-09-12T01:09:00.712658,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_F_10_2009_04_22.xml,15_9_F_10_2009_04_22.xml,.xml,16459,2026-09-12T01:09:04.414973,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_F_10_2009_04_23.xml,15_9_F_10_2009_04_23.xml,.xml,18494,2026-09-12T01:09:07.943337,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_F_10_2009_04_24.xml,15_9_F_10_2009_04_24.xml,.xml,20227,2026-09-12T01:09:11.255996,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_F_10_2009_04_25.xml,15_9_F_10_2009_04_25.xml,.xml,13651,2026-09-12T01:09:14.848584,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_F_10_2009_04_26.xml,15_9_F_10_2009_04_26.xml,.xml,14588,2026-09-12T01:09:18.342278,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_F_10_2009_04_27.xml,15_9_F_10_2009_04_27.xml,.xml,15954,2026-09-12T01:09:21.591658,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_F_10_2009_04_28.xml,15_9_F_10_2009_04_28.xml,.xml,15394,2026-09-12T01:09:24.760401,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_F_10_2009_04_29.xml,15_9_F_10_2009_04_29.xml,.xml,11020,2026-09-12T01:09:28.014199,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_F_10_2009_04_30.xml,15_9_F_10_2009_04_30.xml,.xml,17230,2026-09-12T01:09:30.997831,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_F_10_2009_05_01.xml,15_9_F_10_2009_05_01.xml,.xml,18544,2026-09-12T01:09:34.403539,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_F_10_2009_05_02.xml,15_9_F_10_2009_05_02.xml,.xml,10814,2026-09-12T01:09:36.915941,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_F_10_2009_05_03.xml,15_9_F_10_2009_05_03.xml,.xml,13179,2026-09-12T01:09:40.783235,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_F_10_2009_05_04.xml,15_9_F_10_2009_05_04.xml,.xml,13472,2026-09-12T01:09:44.113421,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_F_10_2009_05_05.xml,15_9_F_10_2009_05_05.xml,.xml,13878,2026-09-12T01:09:47.324330,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_F_10_2009_05_06.xml,15_9_F_10_2009_05_06.xml,.xml,14165,2026-09-12T01:09:50.615786,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_F_10_2009_05_07.xml,15_9_F_10_2009_05_07.xml,.xml,17142,2026-09-12T01:09:53.831642,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_F_10_2009_05_08.xml,15_9_F_10_2009_05_08.xml,.xml,19756,2026-09-12T01:09:57.303629,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_F_10_2009_05_09.xml,15_9_F_10_2009_05_09.xml,.xml,13334,2026-09-12T01:10:00.667993,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_F_10_2009_05_10.xml,15_9_F_10_2009_05_10.xml,.xml,7949,2026-09-12T01:10:03.903682,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_F_10_2009_05_11.xml,15_9_F_10_2009_05_11.xml,.xml,15021,2026-09-12T01:10:07.712982,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_F_10_2009_05_12.xml,15_9_F_10_2009_05_12.xml,.xml,16969,2026-09-12T01:10:11.202566,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_F_10_2009_05_13.xml,15_9_F_10_2009_05_13.xml,.xml,10984,2026-09-12T01:10:14.672300,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_F_10_2009_05_14.xml,15_9_F_10_2009_05_14.xml,.xml,17210,2026-09-12T01:10:18.101549,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_F_10_2009_05_15.xml,15_9_F_10_2009_05_15.xml,.xml,16171,2026-09-12T01:10:21.226727,text/xml
Well_technical_data\Daily Drilling Report - XML Version\15_9_F_10_2009_05_16.xml,15_9_F_10_2009_05_16.xml,.xml,18204,2026-09-12T01:10:24.457822,text/xml
