report_id,well_name_file,report_date,seq,time_from,time_to,main_activity,activity_code,state,level1,level2,confidence,narrative,reviewer_verdict,reviewer_notes
15_9_F_15_D_2015-08-10,15_9_F_15_D,10-08-2015,4,02:20,04:00,interruption,other,ok,NPT - Other,Unclassified,low,Schlumberger and Altus checked compatibility issue.,NPT - Downhole Equipment/Failure,
15_9_F_15_D_2015-08-10,15_9_F_15_D,10-08-2015,14,13:10,14:00,interruption,other,ok,NPT - Other,Unclassified,low,Troubleshooted tractor. Not possible to activate tractor. Decided to POOH.,NPT - Downhole Equipment/Failure,
15_9_F_15_D_2015-08-10,15_9_F_15_D,10-08-2015,15,14:00,14:10,interruption,other,ok,NPT - Other,Unclassified,low,POOH from 3592 to 3355 m.  Add-on drum turned and came out of position and damaged cable.,NPT - Surface Equipment/Repair/Maintenance,
15_9_F_15_D_2015-08-10,15_9_F_15_D,10-08-2015,16,14:10,14:50,interruption,other,ok,NPT - Other,Unclassified,low,Inspected cable and found wire strand damaged.,NPT - Surface Equipment/Repair/Maintenance,
15_9_F_15_D_2015-08-10,15_9_F_15_D,10-08-2015,17,14:50,15:35,interruption,other,ok,NPT - Other,Unclassified,low,Time out and evaluated situation. Aligned and secured Add-on drum.,NPT - Surface Equipment/Repair/Maintenance,
15_9_F_15_D_2015-08-10,15_9_F_15_D,10-08-2015,18,15:35,21:00,interruption,other,ok,NPT - Other,Unclassified,low,"POOH from 3355 m to surface. WHP 72 bar. Closed SV & HMV and inflow tested same. Bled off lubricator and purged R/U with N2 to closed drain.
Meanwhile mobilised new cable from onshore.",NPT - Surface Equipment/Repair/Maintenance,
15_9_F_15_D_2015-08-10,15_9_F_15_D,10-08-2015,19,21:00,21:15,interruption,other,ok,NPT - Other,Unclassified,low,Performed TBT for L/D toolstring and lubricator.,NPT - Surface Equipment/Repair/Maintenance,
15_9_F_15_D_2015-08-11,15_9_F_15_D,11-08-2015,2,04:30,06:00,interruption,other,ok,NPT - Other,Unclassified,low,Waited on new cable from onshore.,NPT - External/Materials/Logistics,
15_9_F_15_D_2015-08-11,15_9_F_15_D,11-08-2015,3,06:00,18:00,interruption,other,ok,NPT - Other,Unclassified,low,Waited on new cable from onshore.,NPT - External/Materials/Logistics,
15_9_F_15_D_2015-08-11,15_9_F_15_D,11-08-2015,4,18:00,00:00,interruption,other,ok,NPT - Other,Unclassified,low,Waited on new cable from onshore.,NPT - External/Materials/Logistics,
15_9_F_15_D_2015-08-12,15_9_F_15_D,12-08-2015,2,06:00,09:15,interruption,other,ok,NPT - Other,Unclassified,low,Waited on new cable from onshore.,NPT - External/Materials/Logistics,
15_9_F_15_D_2015-08-12,15_9_F_15_D,12-08-2015,4,09:35,11:55,interruption,other,ok,NPT - Other,Unclassified,low,"Waited on ""green light"" form onshore to cut cable.",NPT-Other/HSE/Permits,
15_9_F_15_D_2015-08-12,15_9_F_15_D,12-08-2015,5,11:55,13:10,interruption,other,ok,NPT - Other,Unclassified,low,Positioned Add-on container for spooling of cable. Connected Add-on drum and spooled of 1586 m cable into skip.,NPT - Surface Equipment/Repair/Maintenance,
15_9_F_15_D_2015-08-12,15_9_F_15_D,12-08-2015,6,13:10,13:55,interruption,other,ok,NPT - Other,Unclassified,low,Repositioned  Add-on drum and hooked it up.,NPT - Surface Equipment/Repair/Maintenance,
15_9_F_15_D_2015-08-12,15_9_F_15_D,12-08-2015,7,13:55,14:40,interruption,other,ok,NPT - Other,Unclassified,low,Threaded cable through GIH.,NPT - Surface Equipment/Repair/Maintenance,
15_9_F_15_D_2015-08-12,15_9_F_15_D,12-08-2015,8,14:40,16:25,interruption,other,ok,NPT - Other,Unclassified,low,"Built cable head.
Meanwhile: Secured Add-on drum with tie-down chains. Held TBT on rig floor prior to P/U lubricator.",NPT - Surface Equipment/Repair/Maintenance,
15_9_F_15_D_2015-08-12,15_9_F_15_D,12-08-2015,9,16:25,17:30,interruption,other,ok,NPT - Other,Unclassified,low,Function tested tractor and Schlumberger tested CCL and firing system.,Productive/Completion,
15_9_F_15_D_2015-08-12,15_9_F_15_D,12-08-2015,10,17:30,21:45,interruption,other,ok,NPT - Other,Unclassified,low,P/U lubrictor and installed toolstring for leak test. Filled lubricator with MEG and leak tested same to 20/345bar 5/10 min.,Productive/BOP/Wellhead,
15_9_F_15_D_2015-08-12,15_9_F_15_D,12-08-2015,11,21:45,22:00,interruption,other,ok,NPT - Other,Unclassified,low,Performed TBT for disconnect lubricator and M/U BHA#3 for perf.run #1.,Productive/Completion,
15_9_F_15_D_2015-08-12,15_9_F_15_D,12-08-2015,12,22:00,00:00,interruption,other,ok,NPT - Other,Unclassified,low,Disconnected lubricator and M/U BHA#3 for perf.run #1. Added 30 litr Ramex 50/50 MEG in riser.,Productive/Completion,
15_9_F_15_D_2015-08-13,15_9_F_15_D,13-08-2015,1,00:00,01:00,interruption,other,ok,NPT - Other,Unclassified,low,Leak tested QTS to 20/345 bar 5/10 min. Equlized SV and HMV using MEG. WHP 75 bar.,Productive/BOP/Wellhead,
15_9_F_15_D_2015-08-13,15_9_F_15_D,13-08-2015,2,01:00,05:00,interruption,other,ok,NPT - Other,Unclassified,low,"RIH w/BHA #3 by gravity from 0 m to 3390 m, WHP 75 bar. Toolstring stopped at 3390 m.
Depth:                  P/U Weight:
400 m                   3200 lbs
1200 m                 4100 lbs
2000 m                 5500 lbs
2800 m                 6600 lbs
3200 m                 6200 lbs
Friction factor 0,25.",Productive/Completion,
15_9_F_15_D_2015-08-14,15_9_F_15_D,14-08-2015,14,16:00,18:00,interruption,other,ok,NPT - Other,Unclassified,low,Altus tractor troubleshoted communication problems with tractor.  Altus tractor re-started surface equipment and function tested OK.,NPT - Downhole Equipment/Failure,
15_9_F_15_D_2016-07-11,15_9_F_15_D,11-07-2016,3,03:45,08:45,plug abandon,other,ok,NPT - Surface Equipment,Repair/Maintenance,medium,"Continued bullheading into the well w/ 1300l/min, pressure stabilized at 170bar, slowly decreasing to 165 bar. After 360m3 pumped (4x well volumes) shut down pumps. Monitored SIWHP for 15 min. Pressure down to 48 bar.",Productive/plug & Abandon,
15_9_F_15_D_2016-07-13,15_9_F_15_D,13-07-2016,15,21:00,21:30,plug abandon,other,ok,Productive,Plug Abandon - Other,low,Installed slick joint,Productive/BOP/Wellhead,
15_9_F_15_D_2016-07-14,15_9_F_15_D,14-07-2016,1,00:00,01:00,plug abandon,other,ok,Productive,Plug Abandon - Other,low,Installed diverter,Productive/BOP/Wellhead,
15_9_F_15_D_2016-07-14,15_9_F_15_D,14-07-2016,32,22:45,00:00,plug abandon,other,ok,Productive,Plug Abandon - Other,low,"Started to change handling equipment. Removed master bushing, installed spider, installed pwer rollers, installed reel for spooling control line",Productive/plug & Abandon,
15_9_F_15_D_2016-07-15,15_9_F_15_D,15-07-2016,6,06:15,08:45,plug abandon,other,ok,Productive,Plug Abandon - Other,low,"Pulled tubing from 2874m to 2685m. Removed control line clamps, spooled control line, L/D tubing joints. Average pulling rate 6,4 joints/hour",Productive/plug & Abandon,
15_9_F_15_D_2016-07-16,15_9_F_15_D,16-07-2016,4,06:00,07:00,plug abandon,other,ok,Productive,Plug Abandon - Other,low,R/U csg handling equipment,agreed,
15_9_F_15_D_2016-07-16,15_9_F_15_D,16-07-2016,13,15:45,17:45,plug abandon,other,ok,Productive,Plug Abandon - Other,low,R/D csg handling equipment,agreed,
15_9_F_15_D_2016-07-16,15_9_F_15_D,16-07-2016,22,22:15,22:30,plug abandon,other,ok,Productive,Plug Abandon - Other,low,"RIH with tubing on 5 1/2"" DP from 2764 mMD to 2853 mMD.",agreed,
15_9_F_15_D_2016-07-18,15_9_F_15_D,18-07-2016,5,01:30,02:00,plug abandon,other,ok,Productive,Plug Abandon - Other,low,M/U jet sub/torque tool BHA,agreed,
15_9_F_15_D_2016-07-18,15_9_F_15_D,18-07-2016,8,03:45,04:45,plug abandon,other,ok,Productive,Plug Abandon - Other,low,"Prepared 12 1/4"" taper mill BHA",agreed,
15_9_F_15_D_2016-07-23,15_9_F_15_D,23-07-2016,16,10:30,10:45,interruption,other,ok,NPT - Other,Unclassified,low,Performed TBT prior to RIH and pressure test EZSV plug from below.,Productive/plug & Abandon,
15_9_F_15_D_2016-07-23,15_9_F_15_D,23-07-2016,17,10:45,11:15,interruption,other,ok,NPT - Other,Unclassified,low,"P/U and M/U 13 3/8"" EZSV RT to 5 1/2"" HWDP
Removed masterbushing and installed PS-21 slips.",Productive/plug & Abandon,
15_9_F_15_D_2016-07-23,15_9_F_15_D,23-07-2016,18,11:15,12:00,interruption,other,ok,NPT - Other,Unclassified,low,"RIH from surface to 78 mMD on 5 1/2"" HWDP.
Re-arranged pipe in derrick to reach last HWDP.",Productive/plug & Abandon,
15_9_F_15_D_2016-07-23,15_9_F_15_D,23-07-2016,19,12:00,13:15,interruption,other,ok,NPT - Other,Unclassified,low,"RIH w/ EZSV RT on 5 1/2""  DP from 78 m to 827 m. Avg tripping speed 600m/hr.",Productive/plug & Abandon,
15_9_F_15_D_2016-07-23,15_9_F_15_D,23-07-2016,20,13:15,13:45,interruption,other,ok,NPT - Other,Unclassified,low,"Stung into the EZSV plug, set down 10 ton.
Performed TBT for pressure testing 13 3/8"" EZSV from below.",Productive/plug & Abandon,
15_9_F_15_D_2016-07-23,15_9_F_15_D,23-07-2016,25,21:00,21:45,interruption,other,ok,NPT - Other,Unclassified,low,"Continued POOH w/ EZSv RT on 5 1/2""  DP from 681 m to 116 m . Avg. tripping speed 750 m/hr.",Productive/Tripping,
15_9_F_15_D_2016-07-23,15_9_F_15_D,23-07-2016,26,21:45,22:00,interruption,other,ok,NPT - Other,Unclassified,low,"Flowchecked well, static.
Meanwhile: Removed PS-21 slips and installed masterbushing.",Productive/Monitoring,
15_9_F_15_D_2016-07-23,15_9_F_15_D,23-07-2016,27,22:00,22:15,interruption,other,ok,NPT - Other,Unclassified,low,"POOH with EZSV RT on 5 1/2"" HWDP from 116 mMD to surface.",Productive/Tripping,
15_9_F_15_D_2016-07-23,15_9_F_15_D,23-07-2016,28,22:15,22:45,interruption,other,ok,NPT - Other,Unclassified,low,M/U lift sub and pulled EZSV RT to surface. B/O and L/D XO for next run. L/D RT,Productive/plug & Abandon,
15_9_F_15_D_2016-07-24,15_9_F_15_D,24-07-2016,19,13:00,13:45,interruption,other,ok,NPT - Other,Unclassified,low,"Prepared for clean-out run.
Cleaned and cleared drill floor.",NPT - Downhole Equipment/Failure,
15_9_F_15_D_2016-07-24,15_9_F_15_D,24-07-2016,20,13:45,14:00,interruption,other,ok,NPT - Other,Unclassified,low,Performed TBT for M/U and RIH with clean-out BHA,NPT - Downhole Equipment/Failure,
15_9_F_15_D_2016-07-24,15_9_F_15_D,24-07-2016,21,14:00,15:00,interruption,other,ok,NPT - Other,Unclassified,low,M/U clean-out BHA,NPT - Downhole Equipment/Failure,
15_9_F_15_D_2016-07-24,15_9_F_15_D,24-07-2016,22,15:00,15:15,interruption,other,ok,NPT - Other,Unclassified,low,Removed master bushing and installed PS-21 slips,NPT - Downhole Equipment/Failure,
15_9_F_15_D_2016-07-24,15_9_F_15_D,24-07-2016,23,15:15,16:15,interruption,other,ok,NPT - Other,Unclassified,low,RIH w/ clean-out BHA from 67 mMD  to 806 mMD. Avg. running speed 740 m/hr.,NPT - Downhole Equipment/Failure,
15_9_F_15_D_2016-07-24,15_9_F_15_D,24-07-2016,26,18:00,18:15,interruption,other,ok,NPT - Other,Unclassified,low,"Flowchecked well for 10min, static.",NPT - Downhole Equipment/Failure,
15_9_F_15_D_2016-07-24,15_9_F_15_D,24-07-2016,27,18:15,19:00,interruption,other,ok,NPT - Other,Unclassified,low,POOH w/ clean-out  BHA from 815 mMD to 81 mMD,NPT - Downhole Equipment/Failure,
15_9_F_15_D_2016-07-24,15_9_F_15_D,24-07-2016,28,19:00,19:15,interruption,other,ok,NPT - Other,Unclassified,low,"Flowchecked well, static.
Meanwhile: Removed PS-21 slips and installed masterbushing",NPT - Downhole Equipment/Failure,
15_9_F_15_D_2016-07-24,15_9_F_15_D,24-07-2016,29,19:15,21:00,interruption,other,ok,NPT - Other,Unclassified,low,"L/D clean-out BHA.
Cleaned and cleared drill floor.",NPT - Downhole Equipment/Failure,
15_9_F_15_D_2016-07-24,15_9_F_15_D,24-07-2016,30,21:00,21:15,interruption,other,ok,NPT - Other,Unclassified,low,"Performed TBT for M/U new 13 3/8"" EZSV plug and RT",NPT - Downhole Equipment/Failure,
15_9_F_15_D_2016-07-24,15_9_F_15_D,24-07-2016,31,21:15,22:00,interruption,other,ok,NPT - Other,Unclassified,low,"P/U and M/U running tool and 13 3/8"" EZSV plug",NPT - Downhole Equipment/Failure,
15_9_F_15_D_2016-07-24,15_9_F_15_D,24-07-2016,32,22:00,22:15,interruption,other,ok,NPT - Other,Unclassified,low,"RIH w/ 13 3/8"" EZSV BHA slowly until below CH. No obstructions seen.",NPT - Downhole Equipment/Failure,
15_9_F_15_D_2016-07-24,15_9_F_15_D,24-07-2016,33,22:15,22:30,interruption,other,ok,NPT - Other,Unclassified,low,Removed master bushing and installed PS-21 slips,NPT - Downhole Equipment/Failure,
15_9_F_15_D_2016-07-24,15_9_F_15_D,24-07-2016,34,22:30,00:00,interruption,other,ok,NPT - Other,Unclassified,low,"RIH restricted w/ 13 3/8"" EZSV BHA to 728 mMD, 2 min/std.",NPT - Downhole Equipment/Failure,
15_9_F_15_D_2016-07-25,15_9_F_15_D,25-07-2016,1,00:00,00:15,interruption,other,ok,NPT - Other,Unclassified,low,"Continued RIH restricted with 13 3/8"" EZSV plug BHA to 808 mMD. 2 min/std.",NPT - Downhole Equipment/Failure,
15_9_F_15_D_2016-07-25,15_9_F_15_D,25-07-2016,2,00:15,01:15,interruption,other,ok,NPT - Other,Unclassified,low,"Established circulation and washed the setting area between 808 mMD and 815 mMD, 800 l/min.
Set EZSV plug at 811 mMD.",NPT - Downhole Equipment/Failure,
15_9_F_15_D_2016-07-25,15_9_F_15_D,25-07-2016,3,01:15,01:45,interruption,other,ok,NPT - Other,Unclassified,low,"Racked back one stand. M/U TDS and spaced out to close UPR.
Meanwhile: Prepared cement unit for pressure testing.",NPT - Downhole Equipment/Failure,
15_9_F_15_D_2016-07-25,15_9_F_15_D,25-07-2016,4,01:45,02:15,interruption,other,ok,NPT - Other,Unclassified,low,"Flushed lines, confirmed line-up and performed line-up test to 40 bar.
Meanwhile: Performed drops check and serviced TDS.",NPT - Downhole Equipment/Failure,
15_9_F_15_D_2016-07-25,15_9_F_15_D,25-07-2016,6,03:15,03:30,interruption,other,ok,NPT - Other,Unclassified,low,"Disconnected TDS and stung into EZSV plug. Tagged plug at 811 mMD, sat down 9 ton.",NPT - Downhole Equipment/Failure,
15_9_F_15_D_2016-07-25,15_9_F_15_D,25-07-2016,8,04:15,04:45,interruption,other,ok,NPT - Other,Unclassified,low,"Evaluated situation. Decided to POOH.
Meanwhile: Bled down pressure on cement unit and released EZSV RT",NPT - Downhole Equipment/Failure,
15_9_F_15_D_2016-07-25,15_9_F_15_D,25-07-2016,9,04:45,05:00,interruption,other,ok,NPT - Other,Unclassified,low,Performed TBT for POOH,NPT - Downhole Equipment/Failure,
15_9_F_15_D_2016-07-25,15_9_F_15_D,25-07-2016,10,05:00,05:15,interruption,other,ok,NPT - Other,Unclassified,low,"Stung out of EZSV plug and disconnected TDS.
R/B 1 std.",NPT - Downhole Equipment/Failure,
15_9_F_15_D_2016-07-25,15_9_F_15_D,25-07-2016,11,05:15,06:15,interruption,other,ok,NPT - Other,Unclassified,low,POOH from 770 mMD to 40 mMD. Avg tripping speed 730 m/hr,NPT - Downhole Equipment/Failure,
15_9_F_15_D_2016-07-25,15_9_F_15_D,25-07-2016,12,06:15,06:45,interruption,other,ok,NPT - Other,Unclassified,low,"Removed PS-21 slips and installed master bushing
R/B last stand",NPT - Downhole Equipment/Failure,
15_9_F_15_D_2016-07-25,15_9_F_15_D,25-07-2016,13,06:45,07:00,interruption,other,ok,NPT - Other,Unclassified,low,L/D EZSV RT BHA.,NPT - Downhole Equipment/Failure,
15_9_F_15_D_2016-07-25,15_9_F_15_D,25-07-2016,21,17:15,17:30,interruption,other,ok,NPT - Other,Unclassified,low,Performed TBT for RIH with RTTS plug,NPT - Downhole Equipment/Failure,
15_9_F_15_D_2016-07-25,15_9_F_15_D,25-07-2016,22,17:30,19:00,interruption,other,ok,NPT - Other,Unclassified,low,"P/U and M/U 3 std 8 1/4"" DC to RTTS assy.",NPT - Downhole Equipment/Failure,
15_9_F_15_D_2016-07-25,15_9_F_15_D,25-07-2016,23,19:00,19:15,interruption,other,ok,NPT - Other,Unclassified,low,Performed handover meeting with new drilling crew,NPT - Downhole Equipment/Failure,
15_9_F_15_D_2016-07-25,15_9_F_15_D,25-07-2016,24,19:15,19:30,interruption,other,ok,NPT - Other,Unclassified,low,P/U and M/U storm valve,NPT - Downhole Equipment/Failure,
15_9_F_15_D_2016-07-25,15_9_F_15_D,25-07-2016,25,19:30,19:45,interruption,other,ok,NPT - Other,Unclassified,low,"RIH with RTTS BHA restricted to 130mMD, 2 min/std.",NPT - Downhole Equipment/Failure,
15_9_F_15_D_2016-07-25,15_9_F_15_D,25-07-2016,26,19:45,20:15,interruption,other,ok,NPT - Other,Unclassified,low,"RIH to plug setting depth and washed setting area, 600 lpm / 2bar
Set RTTS plug at 161 mMD.",NPT - Downhole Equipment/Failure,
15_9_F_15_D_2016-07-25,15_9_F_15_D,25-07-2016,27,20:15,20:45,interruption,other,ok,NPT - Other,Unclassified,low,"Lined up cement unit to standpipe and confirmed line-up.
Attempted to test lines against IBOP to 40 bar. Closed stand pipe valve and got acceptable line test.",NPT - Downhole Equipment/Failure,
15_9_F_15_D_2016-07-25,15_9_F_15_D,25-07-2016,29,21:30,22:00,interruption,other,ok,NPT - Other,Unclassified,low,"Released RTTS plug and POOH restritcted from 161 mDM to 98 mMD, 2 min/std.",NPT - Downhole Equipment/Failure,
15_9_F_15_D_2016-07-25,15_9_F_15_D,25-07-2016,30,22:00,23:15,interruption,other,ok,NPT - Other,Unclassified,low,"L/D RTTS and RT. R/B 8 1/4"" DC.",NPT - Downhole Equipment/Failure,
15_9_F_15_D_2016-07-26,15_9_F_15_D,26-07-2016,1,00:00,07:00,interruption,other,ok,NPT - Surface Equipment,Repair/Maintenance,medium,"Continued repairing leakage on AFT PRS.
Meanwhile: Started to repair FWD PRS",agreed,
15_9_F_15_D_2016-07-28,15_9_F_15_D,28-07-2016,13,07:00,09:00,interruption,other,ok,NPT - Other,Unclassified,low,"Evaluated situation with onshore organisation.
Meanwhile: Monitored well on TT. Performed PMs.",agreed,
15_9_F_15_D_2016-07-28,15_9_F_15_D,28-07-2016,18,12:00,12:15,interruption,other,ok,NPT - Other,Unclassified,low,Released RTTS plug. Waited 3 minutes for rubber elements to retract.,Productive/plug & Abandon,
15_9_F_15_D_2016-07-28,15_9_F_15_D,28-07-2016,19,12:15,12:30,interruption,other,ok,NPT - Other,Unclassified,low,"POOH w/ RTTS plug and storm valve on 5 1/2""  DP from 236 mMD to 98 mMD.",Productive/plug & Abandon,
15_9_F_15_D_2016-07-28,15_9_F_15_D,28-07-2016,21,13:30,13:45,interruption,other,ok,NPT - Other,Unclassified,low,"RIH w/ RTTS plug on 5 1/2""  DP from 98 mMD to 226 mMD.",Productive/plug & Abandon,
15_9_F_15_D_2016-07-28,15_9_F_15_D,28-07-2016,23,14:15,14:45,interruption,other,ok,NPT - Other,Unclassified,low,POOH with RTTS RT to surface.,Productive/Tripping,
15_9_F_15_D_2016-07-28,15_9_F_15_D,28-07-2016,24,14:45,15:15,interruption,other,ok,NPT - Surface Equipment,Repair/Maintenance,medium,"Closed BSR and pressure tested RTTS plug, production riser, tie-back connector, WH and CH.
Pressured up above RTTS to 50bar/10min.
Volume pumped 30 ltr, bled back same.",Productive/BOP/Wellhead,
15_9_F_15_D_2016-07-28,15_9_F_15_D,28-07-2016,25,15:15,15:30,interruption,other,ok,NPT - Other,Unclassified,low,R/B RTTS RT.,Productive/plug & Abandon,
